Track ID,Name,Artist,Genre,Total Time,Location,Play Count,Column1,Column2,Column3
1812,Your Place,Zero 7,Downtempo,363,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Zero%207%20-%20The%20Garden%20[JPN]%20(2006)/09%20Your%20Place.mp3,14,,,
1017,Mr B (ft. Dominic Lalli),GRiZ,Electro Soul / Future Funk / Bass,348,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Mad%20Liberation/07%20Mr%20B%20(ft.%20Dominic%20Lalli).mp3,14,,,
1092,It's Over (but it's just begun),GRiZ,,252,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Chasing%20the%20Golden%20Hour/03%20It_s%20Over%20(but%20it_s%20just%20begun).mp3,14,,,
965,Slippin Into Darkness (GRiZ remix ft. Jessica Griffiths) 320 kbps,Lettuce,Electro-Soul,237,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Lettuce%20-%20Slippin%20Into%20Darkness%20(GRiZ%20remix%20ft.%20Jessica%20Griffiths)%20320%20kbps.mp3,14,,,
2117,Across the Ocean,zircon,,213,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Electro/Zircon%20-%20Across%20The%20Ocean%20[mp3clan].mp3,14,,,
1706,Battlefield 1 Theme Music 6,Magic Sword,,211,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Battlefield%201%20Soundtrack/Battlefield%201%20Theme%20Music%20[Track%206].mp3,14,,,
1713,Battlefield 1 Theme Music 1,Magic Sword,,211,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Battlefield%201%20Soundtrack/Battlefield%201%20Theme%20Music%20[Track%201].mp3,14,,,
2123,Cheat Codes (Original Mix),Nitro Fun,Complextro,211,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Electro/[electro]%20Nitro%20Fun%20-%20Cheat%20Codes%20[monstercat%20Release]%20[mp3clan].mp3,14,,,
2158,Cheat Codes (Original Mix),Nitro Fun,Complextro,211,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Good%20Anaheim%20Vibes/[electro]%20Nitro%20Fun%20-%20Cheat%20Codes%20[monstercat%20Release]%20[mp3clan].mp3,14,,,
1899,Cheer Up.mp3.mp3 [mp3clan],Ud2b8uc640uc774uc2a4 (twice),,208,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/GsD%20New%20Songs/Ud2b8uc640uc774uc2a4%20(twice)%20-%20Cheer%20Up.mp3.mp3%20[mp3clan].mp3,14,,,
2139,Don`t Be Shy,걸스데이 (GIRL'S DAY),Dance,196,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GIRL'S%20DAY%20-%20GIRL'S%20DAY%20EVERYDAY%20%235%20[www.k2nblog.com]/06.%20Don%60t%20Be%20Shy.mp3,14,,,
1568,Analytics (Night Mix),Chris Tilton,Soundtrack,188,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/SimCity/SimCity%205/21%20Analytics%20(Night%20Mix).m4a,14,,,
1705,Battlefield 1 Theme Music 5,Magic Sword,,188,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Battlefield%201%20Soundtrack/Battlefield%201%20Theme%20Music%20[Track%205].mp3,14,,,
362,Intro,PrototypeRaptor,,106,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/PrototypeRaptor%20-%20Elemental%20(2014)/01%20-%20Intro.mp3,14,,,
1709,Battlefield 1 Theme Music 9,Magic Sword,,105,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Battlefield%201%20Soundtrack/Battlefield%201%20Theme%20Music%20[Track%209].mp3,14,,,
750,Alpha,C418,,603,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Minecraft%20Volume%20Beta/Alpha%20-%20C418%20-%20Minecraft%20-%20Volume%20Beta.mp3,13,,,
958,Where Is The Love,GRiZ,Electronic,373,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/GRiZ%20-%20Where%20Is%20The%20Love%20[mp3clan.com].mp3,13,,,
1571,Clear Skyscrapers (Night Mix),Chris Tilton,Soundtrack,367,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/SimCity/SimCity%205/24%20Clear%20Skyscrapers%20(Night%20Mix).m4a,13,,,
2681,cr2_finl,C418,,356,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418/2%20years%20of%20failure/C418%20-%202%20years%20of%20failure%20-%2011%20cr2_finl.flac,13,,,
167,This World,Zero 7,Quango Records,335,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Simple%20Things/10-This%20World.mp3,13,,,
1851,Firestarter,Rob Gasser,,269,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Electro/Rob%20Gasser%20-%20Firestarter.mp3,13,,,
978,Odyssey feat. GRiZ,Sunsquabi,,260,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Sunsquabi%20-%20Odyssey%20(2016)/02.%20Sunsquabi%20-%20Odyssey%20feat.%20GRiZ.mp3,13,,,
4045,Wind On The Water [mp3clan],Shook,,259,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Shook%20-%20Wind%20On%20The%20Water%20[mp3clan].mp3,13,,,
363,Sunshower,PrototypeRaptor,,248,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/PrototypeRaptor%20-%20Elemental%20(2014)/02%20-%20Sunshower.mp3,13,,,
2165,Dopamine,Franc Moody,,244,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Indie/Franc%20Moody%20-%20Dopamine%20[mp3clan].mp3,13,,,
1983,Humoresque,Antonin Dvorak,Classical,234,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Classical/Antonin%20Dvorak%20-%20%20Humoresque%20[mp3clan].mp3,13,,,
2130,Darling,걸스데이 (Girl's Day),Dance,193,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Girl's%20Day%20-%20GIRL'S%20DAY%20EVERYDAY%20%234%20[www.k2nblog.com]/02.%20Darling.mp3,13,,,
774,Strad,C418,,188,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Minecraft%20Volume%20Beta/Strad%20-%20C418%20-%20Minecraft%20-%20Volume%20Beta.mp3,13,,,
1716,Battlefield 1 Theme Music 4,Magic Sword,,100,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Battlefield%201%20Soundtrack/Battlefield%201%20Theme%20Music%20[Track%204].mp3,13,,,
2105,Beep-beep I [mp3clan],Feat. Tomska amp; Blackgryph0n,,926,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Electro/Feat.%20Tomska%20amp;%20Blackgryph0n%20-%20Beep-beep%20I%20[mp3clan].mp3,12,,,
381,La Gioconda: Dance of the hours,Amilcare Ponchielli,Classical,595,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Prototype%20Raptor/Amilcare%20Ponchielli%20-%20La%20Gioconda-%20Dance%20of%20the%20hours%20[mp3clan.com].mp3,12,,,
765,Haunt Muskie,C418,,361,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Minecraft%20Volume%20Beta/Haunt%20Muskie%20-%20C418%20-%20Minecraft%20-%20Volume%20Beta.mp3,12,,,
1870,Bad and Boujee (feat. Lil Uzi Vert),Migos,Hip-Hop,334,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/New%20School/Migos%20-%20Bad%20And%20Boujee%20(feat.%20Lil%20Uzi%20Vert).mp3%20[mp3clan].mp3,12,,,
2150,Beastmode [mp3clan],Teminite,,321,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Good%20Anaheim%20Vibes/Teminite%20-%20Beastmode%20[mp3clan].mp3,12,,,
2181,Beastmode [mp3clan],Teminite,,321,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Virtual%20Riot/Teminite%20-%20Beastmode%20[mp3clan].mp3,12,,,
372,The Storm,PrototypeRaptor,,314,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/PrototypeRaptor%20-%203-1%20(2013)/03%20-%20The%20Storm.mp3,12,,,
1820,Back to You,Shook,,303,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Shook--Continuum/02-shook--back_to_you.mp3,12,,,
35,Rage Valley,Knife Party,Electro House,299,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Knife_Party-Rage_Valley_Original_Mix_.mp3,12,,,
990,Simple (ft. The Floozies),GRiZ,Electronic,296,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Rebel%20Era/05%20Simple%20(ft_%20The%20Floozies).mp3,12,,,
388,Weapon Of Mass Refunktion (Original Mix),PrototypeRaptor,Glitch Hop,292,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Prototype%20Raptor/PrototypeRaptor%20-%20Weapon%20Of%20Mass%20Refunktion%20(Original%20Mix)%20[mp3clan.com].mp3,12,,,
387,Vivaldi (Original Mix) [mp3clan.com],Prototyperaptor,,245,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Prototype%20Raptor/Prototyperaptor%20-%20Vivaldi%20(Original%20Mix)%20[mp3clan.com].mp3,12,,,
1611,C'mon (Feat. GRiZ),Big Gigantic,,237,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Big%20Gigantic/Brighter%20Future/04%20-%20Big%20Gigantic%20-%20C'mon%20(Feat.%20GRiZ).mp3,12,,,
1842,Changing Wind,Shook,,236,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Shook%20(Album%20ALMOST%20SOLD%20OUT)/03%20Shook%20-%20Changing%20Wind.mp3,12,,,
2178,Animal,Teminite,Other,225,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Virtual%20Riot/Teminite%20-%20Animal.mp3,12,,,
1858,Hold Tight,Shook,Electronica,221,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Shook%20-%20The%20Rise%20And%20Fall%20EP%20320%20MP3/02%20Hold%20Tight.mp3,12,,,
1868,Juju on that beat,,,122,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/New%20School/Zay%20Hilfigerrr%20And%20Zayion%20Mccall%20-%20Juju%20On%20That%20Beat%20(tz%20Anthem).mp3%20[mp3clan].mp3,12,,,
2089,The Flight of the Pigeon,Johan Söderqvist & Patrik Andrén,Score,101,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Battlefield%201%20-%20Johan%20S%C3%B6derqvist%20&%20Patrik%20Andr%C3%A9n%20(OST)%20(2016)/16.%20The%20Flight%20of%20the%20Pigeon.mp3,12,,,
1809,Left Behind,Zero 7,Downtempo,77,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Zero%207%20-%20The%20Garden%20[JPN]%20(2006)/06%20Left%20Behind.mp3,12,,,
385,Thrillseeker,PrototypeRaptor,,410,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Prototype%20Raptor/PrototypeRaptor%20-%20Thrillseeker.mp3,11,,,
392,Prototype_Raptor_-Jurassic_Snack_Pack_Original_Mix_[www_recordmix_ru],,www.recordmix.ru,379,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Prototype%20Raptor/Prototype_Raptor_-Jurassic_Snack_Pack_Original_Mix_[www_recordmix_ru].mp3,11,,,
2680,cr1_meadow,C418,,360,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418/2%20years%20of%20failure/C418%20-%202%20years%20of%20failure%20-%2010%20cr1_meadow.flac,11,,,
365,Rootwork,PrototypeRaptor,,350,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/PrototypeRaptor%20-%20Elemental%20(2014)/04%20-%20Rootwork.mp3,11,,,
755,Blind Spots,C418,,332,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Minecraft%20Volume%20Beta/Blind%20Spots%20-%20C418%20-%20Minecraft%20-%20Volume%20Beta.mp3,11,,,
751,Aria Math,C418,,310,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Minecraft%20Volume%20Beta/Aria%20Math%20-%20C418%20-%20Minecraft%20-%20Volume%20Beta.mp3,11,,,
2095,The Runner,Johan Söderqvist & Patrik Andrén,Score,291,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Battlefield%201%20-%20Johan%20S%C3%B6derqvist%20&%20Patrik%20Andr%C3%A9n%20(OST)%20(2016)/22.%20The%20Runner.mp3,11,,,
717,The Paradox Theory - Lost (Holder Remix),Major League Wobs,Remixes,276,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/MLW/Serious%20Songs/The%20Paradox%20Theory%20-%20Lost%20(Holder%20Remix).mp3,11,,,
984,Anytime,SunSquabi,,275,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Sunsquabi%20-%20Odyssey%20(2016)/SunSquabi%20-%20Anytime%20EP%20-%2001%20Anytime.mp3,11,,,
376,Transition,PrototypeRaptor,,273,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/PrototypeRaptor%20-%203-1%20(2013)/07%20-%20Transition.mp3,11,,,
1372,Got To Be In All the Way,Gramatik,Electronic,270,file://localhost/C:/Users/theplaineric/Desktop/Misc/TalentShowRapMix.mp3,11,,,
2113,The Tide Feat. Steffi Nguyen (Thefatrat Remix),Singularity,Bass,270,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Electro/Singularity%20-%20The%20Tide%20Feat.%20Steffi%20Nguyen%20(thefatrat%20Remix)%20[mp3clan].mp3,11,,,
1801,Thistles,Zero 7,Downtempo,259,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Zero%207%20-%20The%20Garden%20[JPN]%20(2006)/13%20Thistles.mp3,11,,,
1592,Can I Get A.. (Big Gigantic Remix) [ ra² ],Big Gigantic x Jay Z,[ ra² ],244,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Big%20Gigantic/Big%20Gigantic%20x%20Jay%20Z%20-%20Can%20I%20Get%20A..%20(Big%20Gigantic%20Remix)%20[%20ra%C2%B2%20]%20[mp3clan.com].mp3,11,,,
1724,Love ls All Around,어반 자카파(Urban Zakapa),인디,242,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/Urban%20Zakapa/[HULKPOP.COM][Mini%20Album]%20Urban%20Zakapa%20-%20Cafe%20Latte/03.%20Love%20Is%20All%20Around.mp3,11,,,
611,the weirdest year of your life,C418,Blues,238,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/one/Better%20Quality/C418-the_weirdest_year_of_your_life_[one].mp3,11,,,
777,Wait,C418,,234,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Minecraft%20Volume%20Beta/Wait%20-%20C418%20-%20Minecraft%20-%20Volume%20Beta.mp3,11,,,
1586,힙합 비트 True lies 개콘 힙합의신 엠알(mr) 뭐할라고,,,230,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/%ED%9E%99%ED%95%A9%20%EB%B9%84%ED%8A%B8%20True%20lies%20%EA%B0%9C%EC%BD%98%20%ED%9E%99%ED%95%A9%EC%9D%98%EC%8B%A0%20%EC%97%A0%EC%95%8C(mr)%20%EB%AD%90%ED%95%A0%EB%9D%BC%EA%B3%A0.mp3,11,,,
1521,Updown Town,Jerry Martin,Soundtrack,223,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/SimCity/SimCity%203000/Updown%20Town.mp3,11,,,
1601,Highly Possible (Feat. Waka Flocka Flame),Big Gigantic,,221,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Big%20Gigantic/Brighter%20Future/07%20-%20Big%20Gigantic%20-%20Highly%20Possible%20(Feat.%20Waka%20Flocka%20Flame).mp3,11,,,
2132,Timing,걸스데이 (Girl's Day),Dance,199,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Girl's%20Day%20-%20GIRL'S%20DAY%20EVERYDAY%20%234%20[www.k2nblog.com]/04.%20Timing.mp3,11,,,
1814,First Memory,Shook,,190,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Shook--Continuum/05-shook--first_memory.mp3,11,,,
1045,Got To Be In All the Way,Gramatik,Electronic,146,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Gramatik/SB%203/Got_To_Be_In_All_the_Way.mp3,11,,,
767,Ki,C418,,92,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Minecraft%20Volume%20Beta/Ki%20-%20C418%20-%20Minecraft%20-%20Volume%20Beta.mp3,11,,,
1269,0,C418,,74,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418/0x10c/C418%20-%200x10c%20-%2002%200.mp3,11,,,
1171,185 (feat. Baiyon),C418,,597,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418%20-%20148%20(2015)/06%20-%20185%20(feat.%20Baiyon).mp3,10,,,
1237,The first unfinished song for the Minecraft documentary,C418,,458,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418/C418/C418%20-%20Seven%20Years%20of%20Server%20Data%20-%2005%20The%20first%20unfinished%20song%20for%20the%20Minecraft%20documentary.mp3,10,,,
608,surface pension,C418,Blues,394,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/one/Better%20Quality/C418-surface_pension_[one]_.mp3,10,,,
2684,kaneda,C418,,389,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418/2%20years%20of%20failure/C418%20-%202%20years%20of%20failure%20-%2014%20kaneda.flac,10,,,
1834,Cloud Symphony,Shook,,384,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Shook%20(Album%20ALMOST%20SOLD%20OUT)/07%20Shook%20-%20Cloud%20Symphony.mp3,10,,,
1016,Wheres The Love,GRiZ,Electro Soul / Future Funk / Bass,373,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Mad%20Liberation/06%20Wheres%20The%20Love.mp3,10,,,
368,Synesthete,PrototypeRaptor,,360,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/PrototypeRaptor%20-%20Elemental%20(2014)/07%20-%20Synesthete.mp3,10,,,
189,Central Park Sunday,Marc Russo,Soundtrack,330,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/SimCity/SimCity%203000/Central%20Park%20Sunday.mp3,10,,,
2679,choice_broken,C418,,304,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418/2%20years%20of%20failure/C418%20-%202%20years%20of%20failure%20-%2009%20choice_broken.flac,10,,,
1959,Imaginary Interlude,C418,,301,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Dief/C418%20-%20Imaginary%20Interlude%20[mp3clan].mp3,10,,,
759,Dead Voxel,C418,,296,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Minecraft%20Volume%20Beta/Dead%20Voxel%20-%20C418%20-%20Minecraft%20-%20Volume%20Beta.mp3,10,,,
1600,From Dusk Till Dawn,Big Gigantic,,279,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Big%20Gigantic/The%20Night%20is%20Young/TheNightisYoung/05%20-%20From%20Dusk%20Till%20Dawn.mp3,10,,,
588,certitudes,C418,Blues,273,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/one/Better%20Quality/C418-certitudes_[one].mp3,10,,,
57,Breathe In The Air (part 1 and part 2),Pink Floyd,Psychedelic Rock,260,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Pink%20Floyd%20-%20Breathe%20In%20The%20Air%20(part%201%20and%20part%202)%20[mp3clan.com].mp3,10,,,
597,independent accident,C418,Blues,251,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/one/Better%20Quality/C418-independent_accident_[one].mp3,10,,,
4138,Wind flower,마마무(MAMAMOO),R&B / Soul,236,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/MAMAMOO%20-%20BLUE;S%20[www.k2nblog.com]/03.%20Wind%20flower.mp3,10,,,
589,cliffside hinson,C418,Blues,226,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/one/Better%20Quality/C418-cliffside_hinson_[one]%20(1).mp3,10,,,
1603,No Apologies (Feat. Natalie Cressman),Big Gigantic,,214,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Big%20Gigantic/Brighter%20Future/09%20-%20Big%20Gigantic%20-%20No%20Apologies%20(Feat.%20Natalie%20Cressman).mp3,10,,,
1487,링마벨 (Ring My Bell),걸스데이 (Girl's Day),Dance,198,file://localhost/C:/Users/theplaineric/Desktop/GsD%20Videos/GsD%20New%20Songs/Ring%20My%20Bell/02%20%EB%A7%81%EB%A7%88%EB%B2%A8%20(Ring%20My%20Bell).mp3,10,,,
1585,HOT_CHOCOLATE[www.MP3Fiber.com],,,198,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Dark%20Cat/HOT_CHOCOLATE[www.MP3Fiber.com].mp3,10,,,
1808,You're My Flame,Zero 7,Downtempo,197,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Zero%207%20-%20The%20Garden%20[JPN]%20(2006)/05%20You're%20My%20Flame.mp3,10,,,
2116,Fly Away (Original Mix),TheFatRat feat. Anjulie,,194,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Electro/Thefatrat%20Feat.%20Anjulie%20-%20Fly%20Away%20(original%20Mix)%20[mp3clan].mp3,10,,,
1096,Sexier Than Austin Powers,GRiZ,,188,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Chasing%20the%20Golden%20Hour/07%20Sexier%20Than%20Austin%20Powers.mp3,10,,,
1835,Her Eyes,Shook,,174,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Shook%20(Album%20ALMOST%20SOLD%20OUT)/08%20Shook%20-%20Her%20Eyes.mp3,10,,,
613,total drag,C418,Blues,167,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/one/Better%20Quality/C418-total_drag_[one].mp3,10,,,
592,diskdance,C418,Blues,142,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/one/Better%20Quality/C418-diskdance_[one].mp3,10,,,
2078,Prologue 'We Push..',Johan Söderqvist & Patrik Andrén,Score,117,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Battlefield%201%20-%20Johan%20S%C3%B6derqvist%20&%20Patrik%20Andr%C3%A9n%20(OST)%20(2016)/05.%20Prologue%20'We%20Push..'.mp3,10,,,
2094,Gallipoli,Johan Söderqvist & Patrik Andrén,Score,109,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Battlefield%201%20-%20Johan%20S%C3%B6derqvist%20&%20Patrik%20Andr%C3%A9n%20(OST)%20(2016)/21.%20Gallipoli.mp3,10,,,
2087,Battle Victorious,Johan Söderqvist & Patrik Andrén,Score,68,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Battlefield%201%20-%20Johan%20S%C3%B6derqvist%20&%20Patrik%20Andr%C3%A9n%20(OST)%20(2016)/14.%20Battle%20Victorious.mp3,10,,,
2671,90s_in,C418,,32,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418/2%20years%20of%20failure/C418%20-%202%20years%20of%20failure%20-%2001%2090s_in.flac,10,,,
1176,Aria Economy,C418,,577,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/C418%20-%20148%20(2015)/11%20-%20Aria%20Economy.mp3,9,,,
995,Keep The Dream Alive,GRiZ,Electronic,540,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Rebel%20Era/10%20Keep%20The%20Dream%20Alive.mp3,9,,,
957,Too Young For Tragedy,GRiZ,Electro Soul / Future Funk / Bass,473,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/GRiZ%20-%20Too%20Young%20For%20Tragedy%20[mp3clan.com].mp3,9,,,
982,Tequila Mockingbird feat. Dominic Lalli,Sunsquabi,,395,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Sunsquabi%20-%20Odyssey%20(2016)/06.%20Sunsquabi%20-%20Tequila%20Mockingbird%20feat.%20Dominic%20Lalli.mp3,9,,,
1817,You Were Bigger Than Life,Shook,,386,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Shook--Continuum/08-shook--you_were_bigger_than_life.mp3,9,,,
754,Biome Fest,C418,,378,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Minecraft%20Volume%20Beta/Biome%20Fest%20-%20C418%20-%20Minecraft%20-%20Volume%20Beta.mp3,9,,,
191,Building,Jerry Martin,Soundtrack,361,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/SimCity/SimCity%203000/Building.mp3,9,,,
1838,Summer Heat,Shook,,344,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Shook%20(Album%20ALMOST%20SOLD%20OUT)/11%20Shook%20-%20Summer%20Heat.mp3,9,,,
1589,Get On Up*,Big Gigantic,,335,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Big%20Gigantic/Big%20Gigantic%20-%20Get%20On%20Up%20[mp3clan.com].mp3,9,,,
158,I Have Seen,Zero 7,Quango Records,307,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Simple%20Things/01-I%20Have%20Seen.mp3,9,,,
2192,I Don`t Mind,걸스데이(Girl`s Day),,288,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/[1st%20Album]%20Girl's%20Day%20-%20Expectation/03.%20I%20Don't%20Mind.mp3,9,,,
1609,The Little Things (Feat. Angela McCluskey),Big Gigantic,Electronic,286,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GRiZ/Big%20Gigantic/Brighter%20Future/02%20-%20Big%20Gigantic%20-%20The%20Little%20Things%20(Feat.%20Angela%20McCluskey).mp3,9,,,
1811,This Fine Social Scene,Zero 7,Downtempo,269,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Zero%207%20-%20The%20Garden%20[JPN]%20(2006)/08%20This%20Fine%20Social%20Scene.mp3,9,,,
162,Simple Things,Zero 7,Quango Records,264,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Simple%20Things/05-Simple%20Things.mp3,9,,,
1810,Today,Zero 7,Downtempo,245,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Zero%207%20-%20The%20Garden%20[JPN]%20(2006)/07%20Today.mp3,9,,,
1583,BUBBLE_TEA_feat_juu_cinders[www.MP3Fiber.com],,,243,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Dark%20Cat/BUBBLE_TEA_feat_juu_cinders[www.MP3Fiber.com].mp3,9,,,
2127,Show you,걸스데이 (GIRL'S DAY),Dance,241,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/GIRL'S%20DAY%20-%20Girl's%20Day%203rd%20Mini%20Album%20[www.k2nblog.com]/04.%20Show%20you.mp3,9,,,
395,Iconic,PrototypeRaptor,,227,file://localhost/C:/Users/theplaineric/Desktop/My%20Music%20Files/Prototype%20Raptor/PrototypeRaptor_-_Decouverte_2015/03%20-%20Iconic.mp3,9,,,
